environment_frame,wall_clock_time_seconds,fps,eval_mean_return,eval_std_return,policy_loss,value_loss,entropy,approx_kl
860160,8861.315150022507,97.06911281647828,11.066666666666666,5.555377774933242,-0.083055779337883,0.01669745333492756,0.9142336845397949,0.023620009422302246
884736,9134.941045999527,96.85185657408883,10.8,5.81033561853358,-0.10444857180118561,0.016435857862234116,0.9206477999687195,0.025537721812725067
909312,9407.913672208786,96.65394812093503,9.5,6.211548384528075,-0.13594481348991394,0.01575649529695511,0.8958749175071716,0.024797778576612473
933888,9671.939176082611,96.55643847608981,12.4,4.936935621752965,-0.050993792712688446,0.012971814721822739,0.9047142267227173,0.02576080709695816
958464,9937.57894706726,96.44844132612015,8.533333333333333,9.351411064052787,-0.2155052125453949,0.011815577745437622,0.8911676406860352,0.025314923375844955
983040,10219.995530843735,96.18790899008805,7.066666666666666,8.354373438837623,-0.10520236194133759,0.018366143107414246,0.989898681640625,0.03044426627457142
1007616,10492.819922208786,96.02909489251924,11.333333333333334,4.8876260995383936,0.23552048206329346,0.016325192525982857,0.82222580909729,0.020614394918084145
1032192,10766.532595157623,95.87041982895633,12.533333333333333,3.8964371189873215,0.05128446966409683,0.007374280132353306,0.934921383857727,0.022222748026251793
1056768,11035.071552991867,95.76449005565257,9.033333333333333,6.327102197864534,0.03720755875110626,0.018352314829826355,1.0539867877960205,0.021730884909629822
1081344,11308.27168917656,95.6241616510582,12.2,4.519587001780878,-0.0019526705145835876,0.01906251348555088,0.9555042386054993,0.030023837462067604
1105920,11573.628607988358,95.5551657529926,12.266666666666667,5.446303537466693,-0.16827990114688873,0.012480005621910095,0.9650813341140747,0.021361643448472023
1130496,11831.897213220596,95.5464689674284,13.2,4.061198509471475,0.0011223061010241508,0.015869140625,0.989777147769928,0.02380732074379921
1155072,12097.191846132278,95.48265537089955,13.133333333333333,3.9894304801005815,-0.11675611138343811,0.009382519870996475,0.9423794150352478,0.029346520081162453
1179648,12340.786905050278,95.58936630833091,14.233333333333333,5.0575576011439445,-0.04016537219285965,0.013714248314499855,0.8913934230804443,0.02327210083603859
1204224,12581.091248989105,95.71697526496841,15.466666666666667,3.2013885876114583,-0.04748174920678139,0.019864754751324654,0.9776774644851685,0.02027532272040844
1228800,12828.988253116608,95.7830793633618,16.233333333333334,2.6917569644296555,-0.07717077434062958,0.005650385748594999,0.8879022002220154,0.020354829728603363
1253376,13076.797725200653,95.84731876554832,15.4,3.555277766926235,-0.06584450602531433,0.014042764902114868,0.8580363988876343,0.021419841796159744
1277952,13315.028279066086,95.97816641584627,15.833333333333334,2.9335227211589063,-0.018885992467403412,0.016438545659184456,0.9356539249420166,0.021470990031957626
1302528,13554.3074259758,96.09697928967643,15.9,2.196208854670551,-0.09653571993112564,0.02250143140554428,0.968711793422699,0.01939583010971546
1327104,13793.1155230999,96.21495577104012,16.133333333333333,2.642389491014188,-0.11510999500751495,0.011450087651610374,0.9279401302337646,0.02218281477689743
1351680,14026.272902011871,96.36772430158722,17.066666666666666,2.048305532764962,0.05801055207848549,0.01244189403951168,1.0509841442108154,0.02963002398610115
1376256,14272.612723827362,96.42635350865493,15.7,1.7916472867168918,0.1428787261247635,0.02114512398838997,0.9453611373901367,0.020592758432030678
1400832,14515.947319030762,96.50296802630156,15.733333333333333,2.7438820836342237,-0.09810788929462433,0.01375531405210495,1.01529860496521,0.026972360908985138
1425408,14754.326158046722,96.60949505460903,16.6,2.5768197453450252,-0.0896839126944542,0.008121363818645477,0.8888102769851685,0.040819745510816574
1449984,14996.825828075409,96.68605987844458,15.766666666666667,2.201262264146541,-0.05157139152288437,0.01186430174857378,1.0156540870666504,0.02142985910177231
1474560,15234.465590000153,96.7910552089073,16.5,2.140872096444188,-0.06399553269147873,0.019085220992565155,0.9015077352523804,0.02224843204021454
1499136,15470.475419044495,96.90303364267874,16.2,2.1969676071045443,0.057577937841415405,0.016760440543293953,0.9655612707138062,0.02104313112795353
